State,Year,Quater,app_open_count,user_count,District
tamil-nadu,2019,1,0,54318,nagapattinam district
tamil-nadu,2019,1,0,81010,tirupathur district
tamil-nadu,2019,1,0,32852,ariyalur district
tamil-nadu,2019,1,0,830586,chennai district
tamil-nadu,2019,1,0,41312,the nilgiris district
tamil-nadu,2019,1,0,157469,erode district
tamil-nadu,2019,1,0,58673,karur district
tamil-nadu,2019,1,0,73253,kallakkurichi district
tamil-nadu,2019,1,0,100564,viluppuram district
tamil-nadu,2019,1,0,55252,pudukkottai district
tamil-nadu,2019,1,0,27434,perambalur district
tamil-nadu,2019,1,0,495350,coimbatore district
tamil-nadu,2019,1,0,87060,virudhunagar district
tamil-nadu,2019,1,0,109937,dindigul district
tamil-nadu,2019,1,0,57822,sivaganga district
tamil-nadu,2019,1,0,50065,tenkasi district
tamil-nadu,2019,1,0,578045,chengalpattu district
tamil-nadu,2019,1,0,87667,kanniyakumari district
tamil-nadu,2019,1,0,85506,tirunelveli district
tamil-nadu,2019,1,0,625908,thiruvallur district
tamil-nadu,2019,1,0,60522,theni district
tamil-nadu,2019,1,0,93392,ranipet district
tamil-nadu,2019,1,0,112549,namakkal district
tamil-nadu,2019,1,0,126690,vellore district
tamil-nadu,2019,1,0,39202,thiruvarur district
tamil-nadu,2020,2,4397712,383178,tiruchirappalli district
tamil-nadu,2020,2,1538437,111008,ramanathapuram district
tamil-nadu,2020,2,6702370,424184,krishnagiri district
tamil-nadu,2020,2,3562036,283455,cuddalore district
tamil-nadu,2020,2,7473570,678899,kancheepuram district
tamil-nadu,2020,2,5884781,550609,tiruppur district
tamil-nadu,2020,2,3874848,221016,dharmapuri district
tamil-nadu,2020,2,2097792,176731,thoothukkudi district
tamil-nadu,2020,2,2808288,240366,thanjavur district
tamil-nadu,2020,2,5318809,456527,madurai district
tamil-nadu,2020,2,4180733,264353,tiruvannamalai district
tamil-nadu,2020,2,6083707,499360,salem district
tamil-nadu,2020,2,1465103,119011,nagapattinam district
tamil-nadu,2020,2,2597785,170574,tirupathur district
tamil-nadu,2020,2,1030795,70530,ariyalur district
tamil-nadu,2020,2,13039961,1436722,chennai district
tamil-nadu,2020,2,1275950,93246,the nilgiris district
tamil-nadu,2020,2,3331606,317681,erode district
tamil-nadu,2020,2,1436363,118636,karur district
tamil-nadu,2020,2,2486862,160550,kallakkurichi district
tamil-nadu,2020,2,3122431,206170,viluppuram district
tamil-nadu,2020,2,1627425,122447,pudukkottai district
tamil-nadu,2020,2,747910,58963,perambalur district
tamil-nadu,2020,2,9575606,958191,coimbatore district
tamil-nadu,2020,2,2347483,184693,virudhunagar district
tamil-nadu,2020,2,3137832,236638,dindigul district
tamil-nadu,2020,2,1694826,125461,sivaganga district
tamil-nadu,2020,2,1389035,108499,tenkasi district
tamil-nadu,2020,2,11430968,979769,chengalpattu district
tamil-nadu,2020,2,2294160,201361,kanniyakumari district
tamil-nadu,2020,2,2083902,182743,tirunelveli district
tamil-nadu,2020,2,13599646,1140330,thiruvallur district
tamil-nadu,2020,2,1754220,129850,theni district
tamil-nadu,2020,2,2540420,180545,ranipet district
tamil-nadu,2020,2,2357316,217014,namakkal district
tamil-nadu,2020,2,3459528,252106,vellore district
tamil-nadu,2020,2,1157231,89370,thiruvarur district
tamil-nadu,2020,4,7800392,487716,tiruchirappalli district
tamil-nadu,2020,4,2165346,145999,ramanathapuram district
tamil-nadu,2020,4,15449925,545815,krishnagiri district
tamil-nadu,2020,4,5648690,369293,cuddalore district
tamil-nadu,2020,4,18203380,829207,kancheepuram district
tamil-nadu,2020,4,12955683,710489,tiruppur district
tamil-nadu,2020,4,6532789,282824,dharmapuri district
tamil-nadu,2020,4,3340803,229630,thoothukkudi district
tamil-nadu,2020,4,4559579,313862,thanjavur district
tamil-nadu,2020,4,9594616,582252,madurai district
tamil-nadu,2020,4,6067460,339997,tiruvannamalai district
tamil-nadu,2020,4,11221873,638883,salem district
tamil-nadu,2020,4,2206727,157944,nagapattinam district
tamil-nadu,2020,4,4673945,222641,tirupathur district
tamil-nadu,2020,4,1414528,92841,ariyalur district
tamil-nadu,2020,4,34622039,1731527,chennai district
tamil-nadu,2020,4,2221229,122548,the nilgiris district
tamil-nadu,2020,4,6764324,414616,erode district
tamil-nadu,2020,4,2430114,155208,karur district
tamil-nadu,2020,4,3489787,212502,kallakkurichi district
tamil-nadu,2020,4,4842033,265349,viluppuram district
tamil-nadu,2020,4,2443995,163394,pudukkottai district
tamil-nadu,2020,4,1246209,78324,perambalur district
tamil-nadu,2020,4,22669786,1205249,coimbatore district
tamil-nadu,2020,4,3709784,241382,virudhunagar district
tamil-nadu,2020,4,5367168,307925,dindigul district
tamil-nadu,2020,4,2627172,166798,sivaganga district
tamil-nadu,2020,4,2009081,142862,tenkasi district
tamil-nadu,2020,4,25436109,1170720,chengalpattu district
tamil-nadu,2020,4,3675595,262708,kanniyakumari district
tamil-nadu,2020,4,3457326,237977,tirunelveli district
tamil-nadu,2020,4,29646954,1408348,thiruvallur district
tamil-nadu,2020,4,2779589,171990,theni district
tamil-nadu,2020,4,4467031,229732,ranipet district
tamil-nadu,2020,4,4367389,280271,namakkal district
tamil-nadu,2020,4,6500445,319993,vellore district
tamil-nadu,2020,4,1624657,118770,thiruvarur district
tamil-nadu,2020,3,5742354,433221,tiruchirappalli district
tamil-nadu,2020,3,1769579,127682,ramanathapuram district
tamil-nadu,2020,3,9843357,480568,krishnagiri district
tamil-nadu,2020,3,4318946,323758,cuddalore district
tamil-nadu,2020,3,10979357,744437,kancheepuram district
tamil-nadu,2020,3,8853479,625391,tiruppur district
tamil-nadu,2020,3,4858338,250927,dharmapuri district
tamil-nadu,2020,3,2568735,202127,thoothukkudi district
tamil-nadu,2020,3,3451569,275156,thanjavur district
tamil-nadu,2020,3,6967595,516447,madurai district
tamil-nadu,2020,3,4626373,299947,tiruvannamalai district
tamil-nadu,2020,3,8036658,564858,salem district
tamil-nadu,2020,3,1679819,136672,nagapattinam district
tamil-nadu,2020,3,3207917,195018,tirupathur district
tamil-nadu,2020,3,1186221,81288,ariyalur district
tamil-nadu,2020,3,19853785,1566152,chennai district
tamil-nadu,2020,3,1552763,107078,the nilgiris district
tamil-nadu,2020,3,4686901,364107,erode district
tamil-nadu,2020,3,1821465,136196,karur district
tamil-nadu,2020,3,3015004,186752,kallakkurichi district
tamil-nadu,2020,3,3650029,233908,viluppuram district
tamil-nadu,2020,3,1923958,142310,pudukkottai district
tamil-nadu,2020,3,960757,68517,perambalur district
tamil-nadu,2020,3,14633137,1073680,coimbatore district
tamil-nadu,2020,3,2813373,211752,virudhunagar district
tamil-nadu,2020,3,3960702,271023,dindigul district
tamil-nadu,2020,3,2077288,145227,sivaganga district
tamil-nadu,2020,3,1608242,125008,tenkasi district
tamil-nadu,2020,3,15465951,1064263,chengalpattu district
tamil-nadu,2020,3,2873401,232596,kanniyakumari district
tamil-nadu,2020,3,2600875,209034,tirunelveli district
tamil-nadu,2020,3,18894716,1260923,thiruvallur district
tamil-nadu,2020,3,2140066,150319,theni district
tamil-nadu,2020,3,3140985,203081,ranipet district
tamil-nadu,2020,3,3170275,246708,namakkal district
tamil-nadu,2020,3,4428079,283896,vellore district
tamil-nadu,2020,3,1321235,103424,thiruvarur district
tamil-nadu,2020,1,4719933,339829,tiruchirappalli district
tamil-nadu,2020,1,1175864,93243,ramanathapuram district
tamil-nadu,2020,1,6993104,379857,krishnagiri district
tamil-nadu,2020,1,2974425,247650,cuddalore district
tamil-nadu,2020,1,12333880,626872,kancheepuram district
tamil-nadu,2020,1,7062739,488697,tiruppur district
tamil-nadu,2020,1,3208124,194617,dharmapuri district
tamil-nadu,2020,1,1838344,152572,thoothukkudi district
tamil-nadu,2020,1,2797086,208798,thanjavur district
tamil-nadu,2020,1,5507257,402474,madurai district
tamil-nadu,2020,1,3220937,230261,tiruvannamalai district
tamil-nadu,2020,1,5979694,442045,salem district
tamil-nadu,2020,1,1199502,101777,nagapattinam district
tamil-nadu,2020,1,2283628,148648,tirupathur district
tamil-nadu,2020,1,750655,60040,ariyalur district
tamil-nadu,2020,1,25098869,1340762,chennai district
tamil-nadu,2020,1,1121593,80235,the nilgiris district
tamil-nadu,2020,1,3501764,279035,erode district
tamil-nadu,2020,1,1273957,102936,karur district
tamil-nadu,2020,1,1826308,138096,kallakkurichi district
tamil-nadu,2020,1,2691021,181301,viluppuram district
tamil-nadu,2020,1,1301766,103610,pudukkottai district
tamil-nadu,2020,1,630038,50493,perambalur district
tamil-nadu,2020,1,14620009,868832,coimbatore district
tamil-nadu,2020,1,1996827,158388,virudhunagar district
tamil-nadu,2020,1,2864002,204661,dindigul district
tamil-nadu,2020,1,1359734,106993,sivaganga district
tamil-nadu,2020,1,1017754,92142,tenkasi district
tamil-nadu,2020,1,24586991,912587,chengalpattu district
tamil-nadu,2020,1,1981360,171611,kanniyakumari district
tamil-nadu,2020,1,1860525,158258,tirunelveli district
tamil-nadu,2020,1,18732482,1041642,thiruvallur district
tamil-nadu,2020,1,1398101,111186,theni district
tamil-nadu,2020,1,2386777,160257,ranipet district
tamil-nadu,2020,1,2352284,191510,namakkal district
tamil-nadu,2020,1,4369641,225181,vellore district
tamil-nadu,2020,1,891778,75272,thiruvarur district
tamil-nadu,2018,2,0,91156,tiruchirappalli district
tamil-nadu,2018,2,0,22157,ramanathapuram district
tamil-nadu,2018,2,0,96842,krishnagiri district
tamil-nadu,2018,2,0,63447,cuddalore district
tamil-nadu,2018,2,0,188583,kancheepuram district
tamil-nadu,2018,2,0,128535,tiruppur district
tamil-nadu,2018,2,0,49703,dharmapuri district
tamil-nadu,2018,2,0,38026,thoothukkudi district
tamil-nadu,2018,2,0,53239,thanjavur district
tamil-nadu,2018,2,0,105957,madurai district
tamil-nadu,2018,2,0,58386,tiruvannamalai district
tamil-nadu,2018,2,0,126830,salem district
tamil-nadu,2018,2,0,23371,nagapattinam district
tamil-nadu,2018,2,0,36233,tirupathur district
tamil-nadu,2018,2,0,14083,ariyalur district
tamil-nadu,2018,2,0,401349,chennai district
tamil-nadu,2018,2,0,19063,the nilgiris district
tamil-nadu,2018,2,0,77385,erode district
tamil-nadu,2018,2,0,27639,karur district
tamil-nadu,2018,2,0,30936,kallakkurichi district
tamil-nadu,2018,2,0,45050,viluppuram district
tamil-nadu,2018,2,0,24385,pudukkottai district
tamil-nadu,2018,2,0,12343,perambalur district
tamil-nadu,2018,2,0,244374,coimbatore district
tamil-nadu,2018,2,0,40179,virudhunagar district
tamil-nadu,2018,2,0,50731,dindigul district
tamil-nadu,2018,2,0,25789,sivaganga district
tamil-nadu,2018,2,0,22686,tenkasi district
tamil-nadu,2018,2,0,292432,chengalpattu district
tamil-nadu,2018,2,0,41038,kanniyakumari district
tamil-nadu,2018,2,0,40760,tirunelveli district
tamil-nadu,2018,2,0,300210,thiruvallur district
tamil-nadu,2018,2,0,27112,theni district
tamil-nadu,2018,2,0,43481,ranipet district
tamil-nadu,2018,2,0,55375,namakkal district
tamil-nadu,2018,2,0,60166,vellore district
tamil-nadu,2018,2,0,17005,thiruvarur district
tamil-nadu,2018,4,0,160006,tiruchirappalli district
tamil-nadu,2018,4,0,40421,ramanathapuram district
tamil-nadu,2018,4,0,172743,krishnagiri district
tamil-nadu,2018,4,0,114395,cuddalore district
tamil-nadu,2018,4,0,318007,kancheepuram district
tamil-nadu,2018,4,0,227253,tiruppur district
tamil-nadu,2018,4,0,91253,dharmapuri district
tamil-nadu,2018,4,0,67862,thoothukkudi district
tamil-nadu,2018,4,0,93638,thanjavur district
tamil-nadu,2018,4,0,183206,madurai district
tamil-nadu,2018,4,0,105024,tiruvannamalai district
tamil-nadu,2018,4,0,215365,salem district
tamil-nadu,2018,4,0,44023,nagapattinam district
tamil-nadu,2018,4,0,65372,tirupathur district
tamil-nadu,2018,4,0,26505,ariyalur district
tamil-nadu,2018,4,0,689276,chennai district
tamil-nadu,2018,4,0,33617,the nilgiris district
tamil-nadu,2018,4,0,132294,erode district
tamil-nadu,2018,4,0,48725,karur district
tamil-nadu,2018,4,0,59098,kallakkurichi district
tamil-nadu,2018,4,0,81637,viluppuram district
tamil-nadu,2018,4,0,44937,pudukkottai district
tamil-nadu,2018,4,0,22429,perambalur district
tamil-nadu,2018,4,0,415090,coimbatore district
tamil-nadu,2018,4,0,71704,virudhunagar district
tamil-nadu,2018,4,0,90832,dindigul district
tamil-nadu,2018,4,0,47194,sivaganga district
tamil-nadu,2018,4,0,41206,tenkasi district
tamil-nadu,2018,4,0,483785,chengalpattu district
tamil-nadu,2018,4,0,72179,kanniyakumari district
tamil-nadu,2018,4,0,70740,tirunelveli district
tamil-nadu,2018,4,0,514830,thiruvallur district
tamil-nadu,2018,4,0,49911,theni district
tamil-nadu,2018,4,0,75577,ranipet district
tamil-nadu,2018,4,0,94773,namakkal district
tamil-nadu,2018,4,0,103405,vellore district
tamil-nadu,2018,4,0,31566,thiruvarur district
tamil-nadu,2018,3,0,119661,tiruchirappalli district
tamil-nadu,2018,3,0,29985,ramanathapuram district
tamil-nadu,2018,3,0,128769,krishnagiri district
tamil-nadu,2018,3,0,84632,cuddalore district
tamil-nadu,2018,3,0,239985,kancheepuram district
tamil-nadu,2018,3,0,172195,tiruppur district
tamil-nadu,2018,3,0,67318,dharmapuri district
tamil-nadu,2018,3,0,50858,thoothukkudi district
tamil-nadu,2018,3,0,70116,thanjavur district
tamil-nadu,2018,3,0,138064,madurai district
tamil-nadu,2018,3,0,77186,tiruvannamalai district
tamil-nadu,2018,3,0,164489,salem district
tamil-nadu,2018,3,0,32391,nagapattinam district
tamil-nadu,2018,3,0,47975,tirupathur district
tamil-nadu,2018,3,0,19441,ariyalur district
tamil-nadu,2018,3,0,511138,chennai district
tamil-nadu,2018,3,0,25275,the nilgiris district
tamil-nadu,2018,3,0,101492,erode district
tamil-nadu,2018,3,0,36648,karur district
tamil-nadu,2018,3,0,42462,kallakkurichi district
tamil-nadu,2018,3,0,59484,viluppuram district
tamil-nadu,2018,3,0,33467,pudukkottai district
tamil-nadu,2018,3,0,16465,perambalur district
tamil-nadu,2018,3,0,318461,coimbatore district
tamil-nadu,2018,3,0,53656,virudhunagar district
tamil-nadu,2018,3,0,68304,dindigul district
tamil-nadu,2018,3,0,34866,sivaganga district
tamil-nadu,2018,3,0,30847,tenkasi district
tamil-nadu,2018,3,0,368413,chengalpattu district
tamil-nadu,2018,3,0,54637,kanniyakumari district
tamil-nadu,2018,3,0,54056,tirunelveli district
tamil-nadu,2018,3,0,381620,thiruvallur district
tamil-nadu,2018,3,0,36969,theni district
tamil-nadu,2018,3,0,55677,ranipet district
tamil-nadu,2018,3,0,72500,namakkal district
tamil-nadu,2018,3,0,77325,vellore district
tamil-nadu,2018,3,0,23350,thiruvarur district
tamil-nadu,2018,1,0,62230,tiruchirappalli district
tamil-nadu,2018,1,0,14636,ramanathapuram district
tamil-nadu,2018,1,0,66958,krishnagiri district
tamil-nadu,2018,1,0,43486,cuddalore district
tamil-nadu,2018,1,0,136352,kancheepuram district
tamil-nadu,2018,1,0,87652,tiruppur district
tamil-nadu,2018,1,0,33682,dharmapuri district
tamil-nadu,2018,1,0,25509,thoothukkudi district
tamil-nadu,2018,1,0,36258,thanjavur district
tamil-nadu,2018,1,0,72582,madurai district
tamil-nadu,2018,1,0,40279,tiruvannamalai district
tamil-nadu,2018,1,0,88288,salem district
tamil-nadu,2018,1,0,15626,nagapattinam district
tamil-nadu,2018,1,0,25242,tirupathur district
tamil-nadu,2018,1,0,9211,ariyalur district
tamil-nadu,2018,1,0,292004,chennai district
tamil-nadu,2018,1,0,13351,the nilgiris district
tamil-nadu,2018,1,0,53761,erode district
tamil-nadu,2018,1,0,19098,karur district
tamil-nadu,2018,1,0,20750,kallakkurichi district
tamil-nadu,2018,1,0,31546,viluppuram district
tamil-nadu,2018,1,0,16067,pudukkottai district
tamil-nadu,2018,1,0,8476,perambalur district
tamil-nadu,2018,1,0,170306,coimbatore district
tamil-nadu,2018,1,0,27079,virudhunagar district
tamil-nadu,2018,1,0,34025,dindigul district
tamil-nadu,2018,1,0,16919,sivaganga district
tamil-nadu,2018,1,0,15000,tenkasi district
tamil-nadu,2018,1,0,215210,chengalpattu district
tamil-nadu,2018,1,0,28347,kanniyakumari district
tamil-nadu,2018,1,0,28006,tirunelveli district
tamil-nadu,2018,1,0,215622,thiruvallur district
tamil-nadu,2018,1,0,18253,theni district
tamil-nadu,2018,1,0,31107,ranipet district
tamil-nadu,2018,1,0,38529,namakkal district
tamil-nadu,2018,1,0,42137,vellore district
tamil-nadu,2018,1,0,11170,thiruvarur district
tamil-nadu,2022,2,23738205,725751,tiruchirappalli district
tamil-nadu,2022,2,19935706,222241,ramanathapuram district
tamil-nadu,2022,2,49292179,818552,krishnagiri district
tamil-nadu,2022,2,17547836,556402,cuddalore district
tamil-nadu,2022,2,12030323,1220237,kancheepuram district
tamil-nadu,2022,2,29868571,1070480,tiruppur district
tamil-nadu,2022,2,34230475,427150,dharmapuri district
tamil-nadu,2022,2,20332081,345560,thoothukkudi district
